spp,x,y
Astyanax bimaculatus,-45.910694,-14.305333
Astyanax fasciatus,-46.105222,-14.455333
Astyanax fasciatus,-46.103222,-14.490722
Astyanax bimaculatus,-40.17,-15.9
Astyanax bimaculatus,-39.6,-16.38
Astyanax bimaculatus,-40.37,-17.85
Astyanax fasciatus,-45.509,-23.563
Astyanax fasciatus,-46.193139,-14.410222
Astyanax bimaculatus,-40.17,-15.9
Astyanax fasciatus,-46.075,-14.457278
Astyanax bimaculatus,-39.95,-18.32
Astyanax scabripinnis,-46.089306,-14.642
Astyanax bimaculatus,-40.07,-17.42
Astyanax lacustris,-47.814444,-21.615
Astyanax fasciatus,-47.814444,-21.615
Astyanax lacustris,-47.308116,-16.056804
Astyanax lacustris,-50.1475,-22.164444
Astyanax bimaculatus,-45.068333,-16.663889
Astyanax scabripinnis,-52.506111,-26.793611
Astyanax fasciatus,-52.506111,-26.793611
Astyanax bimaculatus,-52.503333,-26.788056
Astyanax fasciatus,-52.503333,-26.788056
Astyanax bimaculatus,-52.434444,-26.761944
Astyanax bimaculatus,-52.506111,-26.793611
Astyanax scabripinnis,-52.563889,-26.793333
Astyanax fasciatus,-52.563889,-26.793333
Astyanax bimaculatus,-41.7325,-20.925833
Astyanax scabripinnis,-52.506111,-26.793611
Astyanax fasciatus,-52.506111,-26.793611
Astyanax bimaculatus,-41.721111,-20.880556
Astyanax bimaculatus,-41.722222,-20.884722
Astyanax bimaculatus,-45.715556,-18.345
Astyanax fasciatus,-45.715556,-18.345
Astyanax lacustris,-47.298333,-21.97
Astyanax fasciatus,-48.170833,-21.173333
Astyanax lacustris,-48.170833,-21.173333
Astyanax lacustris,-47.815556,-21.616389
Astyanax lacustris,-47.298333,-21.97
Astyanax fasciatus,-48.170833,-21.173333
Astyanax lacustris,-48.170833,-21.173333
Astyanax fasciatus,-47.316389,-21.949444
Astyanax fasciatus,-47.316389,-21.949444
Astyanax fasciatus,-48.170833,-21.173333
Astyanax lacustris,-48.17,-21.168333
Astyanax lacustris,-47.740556,-20.22
Astyanax lacustris,-47.625,-20.408611
Astyanax fasciatus,-47.625,-20.408611
Astyanax fasciatus,-47.803333,-20.287778
Astyanax lacustris,-47.803333,-20.287778
Astyanax lacustris,-47.803333,-20.287778
Astyanax fasciatus,-47.806667,-21.624167
Astyanax lacustris,-47.806667,-21.624167
Astyanax scabripinnis,-47.755,-20.248889
Astyanax lacustris,-47.817778,-21.624444
Astyanax lacustris,-47.815556,-21.616389
Astyanax lacustris,-47.316389,-21.949444
Astyanax fasciatus,-47.316389,-21.949444
Astyanax fasciatus,-48.17,-21.168333
Astyanax lacustris,-47.316389,-21.949444
Astyanax fasciatus,-48.17,-21.168333
Astyanax fasciatus,-48.17,-21.168333
Astyanax lacustris,-48.170556,-21.170278
Astyanax lacustris,-48.170278,-21.169167
Astyanax lacustris,-47.821389,-21.611944
Astyanax lacustris,-47.815556,-21.616389
Astyanax fasciatus,-47.298333,-21.97
Astyanax lacustris,-47.298333,-21.97
Astyanax lacustris,-47.316389,-21.949444
Astyanax lacustris,-48.17,-21.168333
Astyanax lacustris,-48.17,-21.168333
Astyanax lacustris,-48.170833,-21.173333
Astyanax scabripinnis,-47.566667,-21.5
Astyanax fasciatus,-47.566667,-21.5
Astyanax lacustris,-52.255278,-22.6125
Astyanax lacustris,-52.255278,-22.6125
Astyanax lacustris,-52.255278,-22.6125
Astyanax bimaculatus,-41.849722,-22.4
Astyanax bimaculatus,-41.881244,-22.415822
Astyanax bimaculatus,-41.831867,-22.4
Astyanax fasciatus,-46.160833,23.494167
Astyanax lacustris,-46.85,-22.698611
Astyanax lacustris,-46.655278,-23.703889
Astyanax lacustris,-46.163117,-23.491092
Astyanax lacustris,-47.1225,-17.084167
Astyanax fasciatus,-49.613889,-18.476667
Astyanax lacustris,-48.459806,-14.701347
Astyanax lacustris,-47.427778,-16.441111
Astyanax lacustris,-47.306944,-16.77
Astyanax lacustris,-54.423333,-21.639167
Astyanax lacustris,-54.534167,-21.911111
Astyanax lacustris,-47.819167,-21.612222
Astyanax fasciatus,-47.819167,-21.612222
Astyanax fasciatus,-54.210833,-23.391389
Astyanax lacustris,-54.423333,-21.639167
Astyanax fasciatus,-46.525,-23.121944
Astyanax fasciatus,-46.55,-23.116667
Astyanax lacustris,-54.210833,-23.391389
Astyanax bimaculatus,-45.496944,-23.641389
Astyanax fasciatus,-46.810824,-23.817176
Astyanax bimaculatus,-40.92,-17.68
Astyanax lacustris,-46.810824,-23.817176
Astyanax bimaculatus,-40.17,-15.9
Astyanax bimaculatus,-45.5075,-23.591667
Astyanax fasciatus,-45.509,-23.563
Astyanax bimaculatus,-45.460556,-23.641944
Astyanax lacustris,-49.881389,-23.178056
Astyanax lacustris,-49.820833,-21.451944
Astyanax lacustris,-51.065,-20.454444
Astyanax lacustris,-49.397778,-20.21
Astyanax lacustris,-51.233889,-20.591111
Astyanax fasciatus,-50.234722,-22.172222
Astyanax fasciatus,-52.421944,-22.765
Astyanax fasciatus,-49.836389,-21.7325
Astyanax fasciatus,-49.914167,-22.368333
Astyanax fasciatus,-52.743333,-22.551111
Astyanax fasciatus,-49.838889,-21.851667
Astyanax fasciatus,-48.415556,-20.396389
Astyanax fasciatus,-50.578333,-21.443333
Astyanax fasciatus,-49.82,-20.016389
Astyanax fasciatus,-49.934722,-20.056111
Astyanax fasciatus,-49.765,-20.625278
Astyanax fasciatus,-51.380833,-20.7475
Astyanax fasciatus,-50.841111,-21.731389
Astyanax fasciatus,-51.065,-20.454444
Astyanax fasciatus,-48.898611,-23.409444
Astyanax scabripinnis,-49.412222,-20.246667
Astyanax scabripinnis,-47.952222,-22.5575
Astyanax scabripinnis,-48.618333,-20.455833
Astyanax scabripinnis,-49.881389,-23.178056
Astyanax fasciatus,-47.1775,-23.143333
Astyanax scabripinnis,-48.566389,-20.7375
Astyanax scabripinnis,-49.784722,-22.803333
Astyanax scabripinnis,-49.973333,-22.8175
Astyanax scabripinnis,-50.1975,-23.048889
Astyanax scabripinnis,-47.778611,-22.704722
Astyanax scabripinnis,-49.397778,-20.21
Astyanax scabripinnis,-46.343056,-22.835556
Astyanax fasciatus,-50.591667,-20.559167
Astyanax scabripinnis,-49.82,-20.016389
Astyanax fasciatus,-49.820833,-21.451944
Astyanax fasciatus,-48.474722,-23.493889
Astyanax fasciatus,-51.4075,-21.138889
Astyanax fasciatus,-49.21,-23.095833
Astyanax fasciatus,-49.047222,-20.736389
Astyanax fasciatus,-50.006944,-20.6425
Astyanax fasciatus,-50.827778,-22.663056
Astyanax fasciatus,-50.276944,-20.398333
Astyanax lacustris,-52.172222,-22.556944
Astyanax fasciatus,-52.341389,-22.475
Astyanax lacustris,-47.1775,-23.143333
Astyanax lacustris,-51.462222,-22.630556
Astyanax lacustris,-49.765,-20.625278
Astyanax lacustris,-50.234722,-22.172222
Astyanax lacustris,-49.934722,-20.056111
Astyanax lacustris,-49.82,-20.016389
Astyanax lacustris,-50.827778,-22.663056
Astyanax lacustris,-48.077778,-20.641389
Astyanax lacustris,-48.678333,-20.236111
Astyanax lacustris,-49.412222,-20.246667
Astyanax lacustris,-51.4075,-21.138889
Astyanax lacustris,-49.047222,-20.736389
Astyanax lacustris,-50.276944,-20.398333
Astyanax lacustris,-50.890556,-23.041667
Astyanax lacustris,-51.423056,-21.413056
Astyanax lacustris,-47.952222,-22.5575
Astyanax lacustris,-48.553333,-20.197222
Astyanax lacustris,-51.833056,-21.552222
Astyanax lacustris,-49.338889,-23.246389
Astyanax lacustris,-48.415556,-20.396389
Astyanax lacustris,-52.252222,-22.606389
Astyanax lacustris,-52.252222,-22.606389
Astyanax lacustris,-52.252222,-22.606389
Astyanax lacustris,-49.914167,-22.368333
Astyanax lacustris,-50.841111,-21.731389
Astyanax lacustris,-49.838889,-21.851667
Astyanax lacustris,-50.578333,-21.443333
Astyanax lacustris,-48.474722,-23.493889
Astyanax lacustris,-51.590556,-21.763056
Astyanax lacustris,-49.836389,-21.7325
Astyanax lacustris,-50.1975,-23.048889
Astyanax lacustris,-52.421944,-22.765
Astyanax lacustris,-50.478889,-21.153056
Astyanax lacustris,-52.743333,-22.551111
Astyanax lacustris,-49.784722,-22.803333
Astyanax lacustris,-51.380833,-20.7475
Astyanax lacustris,-50.591667,-20.559167
Astyanax lacustris,-50.006944,-20.6425
Astyanax lacustris,-49.806111,-21.099444
Astyanax lacustris,-51.170278,-20.546111
Astyanax lacustris,-49.973333,-22.8175
Astyanax lacustris,-47.778611,-22.704722
Astyanax lacustris,-50.687778,-20.812222
Astyanax fasciatus,-47.453056,-17.423611
Astyanax fasciatus,-47.671667,-20.6825
Astyanax fasciatus,-48.245,-20.256667
Astyanax fasciatus,-47.698611,-17.803333
Astyanax lacustris,-47.702778,-18.092222
Astyanax lacustris,-47.637778,-18.129444
Astyanax lacustris,-47.674167,-18.067778
Astyanax fasciatus,-47.674167,-18.067778
Astyanax fasciatus,-47.637778,-18.129444
Astyanax lacustris,-47.678889,-17.909722
Astyanax lacustris,-47.819167,-21.612222
Astyanax fasciatus,-47.681389,-17.863333
Astyanax scabripinnis,-47.671667,-20.6825
Astyanax fasciatus,-47.763056,-20.488889
Astyanax fasciatus,-47.219722,-21.011389
Astyanax bimaculatus,-44.558333,-17.154167
Astyanax fasciatus,-44.558333,-17.154167
Astyanax scabripinnis,-47.187778,-20.998333
Astyanax fasciatus,-44.416667,-17.241667
Astyanax fasciatus,-44.095833,-17.458333
Astyanax lacustris,-47.219722,-21.011389
Astyanax fasciatus,-44.468056,-17.168056
Astyanax lacustris,-47.532778,-17.781667
Astyanax fasciatus,-47.5,-17.7375
Astyanax fasciatus,-47.5,-17.7375
Astyanax fasciatus,-47.5,-17.7375
Astyanax lacustris,-47.521944,-17.353056
Astyanax fasciatus,-47.521944,-17.353056
Astyanax fasciatus,-47.532778,-17.781667
Astyanax fasciatus,-47.5,-17.7375
Astyanax fasciatus,-47.5,-17.7375
Astyanax lacustris,-47.5,-17.7375
Astyanax fasciatus,-47.521944,-17.353056
Astyanax lacustris,-47.521944,-17.353056
Astyanax lacustris,-47.953611,-21.590278
Astyanax fasciatus,-47.819167,-21.612222
Astyanax lacustris,-47.819167,-21.612222
Astyanax fasciatus,-39.938333,-7.872778
Astyanax bimaculatus,-39.938333,-7.872778
Astyanax bimaculatus,-40.398889,-7.937778
Astyanax bimaculatus,-39.507222,-7.777778
Astyanax bimaculatus,-39.816667,-7.701111
Astyanax bimaculatus,-39.583889,-7.636944
Astyanax bimaculatus,-40.256389,-8.206389
Astyanax bimaculatus,-40.220278,-8.0875
Astyanax fasciatus,-40.218333,-8.083333
Astyanax bimaculatus,-40.218333,-8.083333
Astyanax bimaculatus,-40.369167,-7.8875
Astyanax bimaculatus,-40.8925,-8.466667
Astyanax bimaculatus,-39.957222,-7.796389
Astyanax bimaculatus,-40.8875,-8.468333
Astyanax bimaculatus,-40.731667,-8.458889
Astyanax bimaculatus,-40.8925,-8.466667
Astyanax bimaculatus,-40.4225,-8.515556
Astyanax bimaculatus,-40.646667,-8.507222
Astyanax bimaculatus,-40.444722,-8.530278
Astyanax lacustris,-60.25,-32.698889
Astyanax fasciatus,-60.25,-32.698889
Astyanax fasciatus,-60.194393,-33.312572
Astyanax fasciatus,-56.733333,-27.483333
Astyanax fasciatus,-56.733333,-27.483333
Astyanax fasciatus,-60.220973,-33.323001
Astyanax fasciatus,-60.079151,-33.569091
Astyanax fasciatus,-60.22466,-33.316631
Astyanax fasciatus,-60.194393,-33.312572
Astyanax fasciatus,-60.27867,-33.298689
Astyanax fasciatus,-60.171111,-33.354167
Astyanax fasciatus,-60.183316,-33.326541
Astyanax lacustris,-65.563639,-27.282639
Astyanax fasciatus,-60.180576,-33.329292
Astyanax lacustris,-60.27867,-33.298689
Astyanax fasciatus,-60.171111,-33.354167
Astyanax fasciatus,-60.25,-32.698889
Astyanax lacustris,-60.25,-32.698889
Astyanax fasciatus,-60.205833,-32.633611
Astyanax fasciatus,-57.922664,-30.91067
Astyanax lacustris,-60.171111,-33.354167
Astyanax lacustris,-57.922664,-30.91067
Astyanax fasciatus,-60.171111,-33.354167
Astyanax lacustris,-57.9864,-30.754121
Astyanax fasciatus,-60.451111,-32.742222
Astyanax lacustris,-60.194393,-33.312572
Astyanax fasciatus,-59.933333,-33.316667
Astyanax fasciatus,-60.183316,-33.326541
Astyanax fasciatus,-60.194393,-33.312572
Astyanax fasciatus,-60.183316,-33.326541
Astyanax lacustris,-58.870977,-34.181944
Astyanax fasciatus,-58.870977,-34.181944
Astyanax fasciatus,-58.869647,-34.180679
Astyanax fasciatus,-58.869647,-34.180679
Astyanax fasciatus,-60.221197,-33.323196
Astyanax fasciatus,-58.869647,-34.180679
Astyanax fasciatus,-58.900833,-34.265833
Astyanax fasciatus,-60.183316,-33.326541
Astyanax fasciatus,-58.900833,-34.265833
Astyanax fasciatus,-60.22466,-33.316631
Astyanax fasciatus,-58.870977,-34.181944
Astyanax lacustris,-60.219146,-33.322717
Astyanax fasciatus,-60.180576,-33.329292
Astyanax lacustris,-60.180576,-33.329292
Astyanax lacustris,-60.172605,-33.383979
Astyanax fasciatus,-60.27867,-33.298689
Astyanax fasciatus,-60.172605,-33.383979
Astyanax fasciatus,-60.194393,-33.312572
Astyanax fasciatus,-60.705965,-32.057378
Astyanax fasciatus,-58.869647,-34.180679
Astyanax fasciatus,-58.869647,-34.180679
Astyanax fasciatus,-60.224717,-33.316566
Astyanax fasciatus,-58.430399,-33.174752
Astyanax fasciatus,-58.872816,-34.184942
Astyanax fasciatus,-58.869647,-34.180679
Astyanax fasciatus,-58.872816,-34.184942
Astyanax fasciatus,-60.197934,-33.311468
Astyanax fasciatus,-60.258894,-33.276873
Astyanax fasciatus,-60.27867,-33.298689
Astyanax fasciatus,-59.891515,-33.514737
Astyanax lacustris,-60.180576,-33.329292
Astyanax fasciatus,-60.180576,-33.329292
Astyanax lacustris,-60.194393,-33.312572
Astyanax lacustris,-60.194393,-33.312572
Astyanax fasciatus,-60.258421,-33.272531
Astyanax lacustris,-60.25234,-33.276001
Astyanax fasciatus,-60.25234,-33.276001
Astyanax lacustris,-60.171111,-33.354167
Astyanax scabripinnis,-59.933333,-33.316667
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.556429,11.171429
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.559061,11.173609
Astyanax fasciatus,-72.539965,11.162715
Astyanax fasciatus,-72.539965,11.162715
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.546936,11.1675
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.542001,11.167764
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.55896,11.173801
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.561681,11.173596
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.525046,11.154084
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.525046,11.154084
Astyanax fasciatus,-72.525046,11.154084
Astyanax fasciatus,-72.525046,11.154084
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.558916,11.175644
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.520503,11.149386
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.518401,11.146905
Astyanax fasciatus,-72.561727,11.173557
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
Astyanax fasciatus,-72.514379,11.142704
